name,violent_crime,_TARGET_
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Fun Time RV LLC,,2.5
Fun Time RV LLC,,2.5
Fun Time RV LLC,,2.5
Fun Time RV LLC,,2.5
Fun Time RV LLC,,2.5
Fun Time RV LLC,,2.5
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Arizona RV Salvage,,4.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
Skiwi Rentals,,5.0
George's Custom Detail Service,,5.0
George's Custom Detail Service,,5.0
George's Custom Detail Service,,5.0
George's Custom Detail Service,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Phoenix Trailer,,5.0
Divine Transportation,352.0,3.0
Divine Transportation,352.0,3.0
Divine Transportation,352.0,3.0
Divine Transportation,352.0,3.0
Divine Transportation,352.0,3.0
Happi-Time Day Care,,2.5
Happi-Time Day Care,,2.5
Happi-Time Day Care,,2.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
ASAP Mobile RV Service,,3.5
Golden Gait Trailers & RVs,,4.0
Golden Gait Trailers & RVs,,4.0
Golden Gait Trailers & RVs,,4.0
Golden Gait Trailers & RVs,,4.0
Golden Gait Trailers & RVs,,4.0
Nevada RV,,4.0
Nevada RV,,4.0
Nevada RV,,4.0
Nevada RV,,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Champs Family Automotive,83.0,4.0
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Cassones RV,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Xpress Lube Brakes & Total Car Care,,3.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Discount Rv Repair,,4.5
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Off The Grid Rentals,,5.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Road Bear Rv Rentals & Sales,,3.0
Q9 Powersports USA,,1.0
Q9 Powersports USA,,1.0
Q9 Powersports USA,,1.0
Owners Rental of Phoenix,219.0,3.5
Owners Rental of Phoenix,219.0,3.5
Owners Rental of Phoenix,219.0,3.5
Avalon RV Center,,4.0
Avalon RV Center,,4.0
Avalon RV Center,,4.0
Avalon RV Center,,4.0
Avalon RV Center,,4.0
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Auto Medic Mobile Mechanics,,4.5
Suter's Speed Shop,,4.0
Suter's Speed Shop,,4.0
Suter's Speed Shop,,4.0
Suter's Speed Shop,,4.0
Suter's Speed Shop,,4.0
Suter's Speed Shop,,4.0
Stratton RV Service,,4.5
Stratton RV Service,,4.5
Stratton RV Service,,4.5
Cruise Canada,969.0,2.0
Cruise Canada,969.0,2.0
Cruise Canada,969.0,2.0
Cruise Canada,969.0,2.0
Cruise Canada,969.0,2.0
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
Campervan North America LLC,,3.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
InsideOut Mobile RV Service,,4.5
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Daisy Fresh,,4.0
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
Rowley White,,4.5
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
JUCY RV Rentals,,4.0
ViewPoint RV & Golf Resort,,4.5
ViewPoint RV & Golf Resort,,4.5
ViewPoint RV & Golf Resort,,4.5
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
Cruise America,,3.0
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
East Valley RV Specialists,,3.5
Mendota County Park,,3.5
Mendota County Park,,3.5
Mendota County Park,,3.5
Mendota County Park,,3.5
Mendota County Park,,3.5
Mendota County Park,,3.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
Doc's Performance Customs and Repair,,4.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
Camping World - Madison,,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
Palacios Upholstery Rv & Tops,,4.5
C&C Auto Aesthetics,,4.0
C&C Auto Aesthetics,,4.0
C&C Auto Aesthetics,,4.0
C&C Auto Aesthetics,,4.0
C&C Auto Aesthetics,,4.0
C&C Auto Aesthetics,,4.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Mobile Mechanics of Las Vegas,,3.0
Cotton Lane Rv Park,,2.5
Cotton Lane Rv Park,,2.5
Cotton Lane Rv Park,,2.5
Cotton Lane Rv Park,,2.5
Arko Auto Sales,,4.0
Arko Auto Sales,,4.0
Arko Auto Sales,,4.0
Arko Auto Sales,,4.0
Arko Auto Sales,,4.0
Arko Auto Sales,,4.0
Fraserway RV,,4.0
Fraserway RV,,4.0
Fraserway RV,,4.0
Patriot Mobile Repair,,2.5
Patriot Mobile Repair,,2.5
Patriot Mobile Repair,,2.5
Arizona RV Rental,,5.0
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Rv Rental Outlet,5659.0,4.5
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Desert Mobile RV Repair,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Bob Moses Ceramic Coating,,5.0
Cummins Sales and Service,,3.5
Touch-Up Pro,,5.0
Touch-Up Pro,,5.0
Touch-Up Pro,,5.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
Prime Design Food Trucks & Trailer Repair,,4.0
World Wide RV Service,,2.0
World Wide RV Service,,2.0
World Wide RV Service,,2.0
Double Eagle Rv Repairs,,3.5
Double Eagle Rv Repairs,,3.5
Double Eagle Rv Repairs,,3.5
Double Eagle Rv Repairs,,3.5
Double Eagle Rv Repairs,,3.5
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Mobile Car Dr,5659.0,4.0
Advanced RV,,5.0
Advanced RV,,5.0
Madison KOA,,3.5
Madison KOA,,3.5
Madison KOA,,3.5
Madison KOA,,3.5
Madison KOA,,3.5
Al's Rv Service and Supply,,3.0
Al's Rv Service and Supply,,3.0
Al's Rv Service and Supply,,3.0
Al's Rv Service and Supply,,3.0
Al's Rv Service and Supply,,3.0
Al's Rv Service and Supply,,3.0
Paradise RV Resort,,2.5
Paradise RV Resort,,2.5
Brentwood Southern Mobile Home Park,,3.0
Brentwood Southern Mobile Home Park,,3.0
Brentwood Southern Mobile Home Park,,3.0
H&S Automotive,,5.0
H&S Automotive,,5.0
H&S Automotive,,5.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
Desert Autoplex RV,,3.0
RV Arizona Consignment Specialists,,3.5
RV Arizona Consignment Specialists,,3.5
RV Arizona Consignment Specialists,,3.5
RV Arizona Consignment Specialists,,3.5
RV Arizona Consignment Specialists,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Orangewood RV Center,,3.5
Tom's Camperland Phoenix,,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Firebird Tire,5659.0,5.0
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
Destiny RV Resort,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
AVR Las Vegas,,3.5
Camping World - Madison,,2.5
Camping World - Madison,,2.5
Camping World - Madison,,2.5
Camping World - Madison,,2.5
Wally boys rv complete,,3.0
Wally boys rv complete,,3.0
Wally boys rv complete,,3.0
Wally boys rv complete,,3.0
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Scottsdale RV,200.0,2.5
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
Arizona RV Supercenter,969.0,4.0
