name,address,latitude,longitude,categories,review_stars,"KNeighbors(latitude, longitude)",review_stars,"""rv"" in categories","KNeighbors(Latitude, Longitude)","""world"" in Results Snippets","""camping"" in Results Snippets","""camping"" in Title of the First Result","""camping"" in Results Titles","""world rv"" in Results Titles","""motorhomes"" in Results Snippets","""campers"" in Results Snippets","""accessories"" in Results Titles","""rated based"" in Results Snippets","""parts accessories"" in Results Snippets","""5th wheels"" in Results Snippets","""sale"" in Results Titles","""based"" in Results Snippets","""service center"" in Title of the First Result","""rvs"" in Results Titles","""buy"" in Results Snippets","""dealer"" in Results Titles","""inventory"" in Results Snippets","""travel"" in Results Titles","KNeighbors(LAT, LONG)",Number of Related Links,day(Website Creation Date),month(Website Creation Date),"""service"" in Website Description",year(Website Creation Date),Percentile,Number of Website Subdomains,"""rv"" in Website Description",MedianLoadTime,"""camping"" in Website Description","""buy"" in Website Description","""rv dealer"" in Title","""dealer"" in Title",Number of Connections to Youtube,"""trailers"" in Website Description",month(Domain Update Date),Domain Creation Date - Domain Update Date,Domain Creation Date - Domain Expiry Date,Stopword Count(Associated Keywords),"""pinterest instagram"" in Social Networks",Number of Social Networks,"""facebook"" in Social Networks",Year of Establishment,AdultContent->False,AdultContent->empty,Results From Facebook->False,Results From Facebook->True,Url Split(Company Website).company_website_10->empty,Url Split(Company Website).company_website_10->utm_campaign=Yext%20Directory%20Listing,Url Split(Company Website).company_website_10->utm_medium=organic,Url Split(Company Website).company_website_10->utm_source=moz,_TARGET_
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",4,3.7,4,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",2,3.7,2,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",1,3.7,1,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",3,3.7,3,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Blue Dog RV,5220 E Russell Rd,36.086338700000006,-115.05899790000001,"Auto Parts & Supplies, RV Dealers, Automotive, Trailer Dealers",5,3.7,5,1,3.325,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,,,0,,54.0,2.0,0,1642.0,0,0,0,0,5.0,0,1.0,-2296.0,-4749.0,0.0,0,3.0,0,2007.0,0,1,0,1,1,0,0,0,3.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",3,4.35,3,1,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.35,5,1,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",2,4.35,2,1,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.35,5,1,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",1,4.35,1,1,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",4,4.475,4,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",4,4.475,4,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",1,4.475,1,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",2,4.475,2,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
Premier Coach Works Auto & RV Body Shop,8030 N El Mirage Rd,33.5517581821,-112.3246473056,"Auto Repair, RV Rental, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops, Hotels & Travel",5,4.475,5,1,4.375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.475,0.0,,,0,,,0.0,0,,0,0,0,0,3.0,0,5.0,-5108.0,-5844.0,0.0,0,2.0,0,1999.0,0,1,0,1,1,0,0,0,4.0
